station_id,mapped_dong_code,mapped_dong_name,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,dominant_ratio,district_hypothesis,life_pop_7_10_mean,life_pop_11_14_mean,life_pop_17_20_mean,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,morning_net_inflow,evening_net_inflow,subway_distance_m,bus_stop_count_300m,cluster,대여소명,주소_env,station_lat,station_lon,station_elevation_m,nearest_subway_name,nearest_subway_distance_m,subway_elevation_m,elevation_diff_nearest_subway_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,bus_elevation_m,elevation_diff_nearest_bus_stop_m,nearest_park_name,nearest_park_distance_m,nearest_park_area_sqm,park_elevation_m,elevation_diff_nearest_park_m,distance_naturepark_m,inside_naturepark,distance_river_boundary_m
2410,11680640,역삼1동, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.03375244,10856,3149,2484,2394,0.2900700073691967,업무/상업지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.2900700073691967,0.2288135593220339,0.2205232129697863,-348.0,-1294.0,264.2155616894363,16,0, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.03375244,37.0,역삼,264.2155616894363,43.0,-6.0,역삼역.포스코타워역삼,18.440911019486855,37.0,0.0,도곡근린공원,1434.1951882616172,254648.0,88.0,-51.0,1239.966,0,2251.468
2411,11680700,세곡동, 세곡동 성당,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.11222839,11494,1593,1871,4117,0.3581868801113624,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.1385940490690795,0.1627805811727858,0.3581868801113624,-1341.0,1019.0,1297.571984084612,0,4, 세곡동 성당,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.11222839,18.0,복정,1297.571984084612,19.0,-1.0,방죽마을,435.37006043139274,20.0,-2.0,율현공원,305.3429145126305,157535.0,19.0,-1.0,195.878,0,265.017
2413,11680656,도곡2동,도곡역 1번 출구,남부순환로 2814,37.49095917,127.05498505,21068,4496,3575,6852,0.325232580216442,주거지구 후보,30059.92420273598,30812.346695554035,27148.728534678525,0.2134042149231061,0.1696886273020695,0.325232580216442,647.0,188.0,34.37292524829955,32,3,도곡역 1번 출구,남부순환로 2814,37.49095917,127.05498505,14.0,도곡,34.37292524829955,14.0,0.0,그랑프리백화점,100.48349684037802,14.0,0.0,도곡근린공원,880.9160035076047,254648.0,88.0,-74.0,374.945,0,361.155
2414,11680656,도곡2동, 도곡역 아카데미스위트 앞,언주로30길 21,37.48897171,127.05182648,28885,8730,6390,6382,0.3022329929028908,업무/상업지구 후보,30059.92420273598,30812.346695554035,27148.728534678525,0.3022329929028908,0.2212220875887138,0.2209451272286654,4161.0,-1432.0,386.457423869868,36,0, 도곡역 아카데미스위트 앞,언주로30길 21,37.48897171,127.05182648,19.0,도곡,386.457423869868,14.0,5.0,군인공제회관,31.891608064050555,20.0,-1.0,도곡근린공원,617.5832874018365,254648.0,88.0,-69.0,212.537,0,344.596
2415,11680630,대치4동,한티역 롯데백화점 앞,선릉로 228,37.49667358,127.05342865,20830,2434,4745,6986,0.3353816610657705,주거지구 후보,39589.97909316005,50739.38959329685,50623.27934124487,0.1168506961113778,0.227796447431589,0.3353816610657705,-423.0,348.0,68.99004964708885,32,3,한티역 롯데백화점 앞,선릉로 228,37.49667358,127.05342865,25.0,한티,68.99004964708885,23.0,2.0,한티역2번출구.서울강남고용노동지청,45.51970179402906,25.0,0.0,도곡근린공원,1024.1120400649756,254648.0,88.0,-63.0,604.293,0,981.159
2416,11680656,도곡2동,한티역 6번 출구,선릉로 227,37.4958992,127.05219269,9778,1425,1819,3551,0.3631622008590713,주거지구 후보,30059.92420273598,30812.346695554035,27148.728534678525,0.1457353241971773,0.18602986295766,0.3631622008590713,-307.0,483.0,70.80278788774854,32,3,한티역 6번 출구,선릉로 227,37.4958992,127.05219269,27.0,한티,70.80278788774854,23.0,4.0,한티역6번출구,29.75239538765736,24.0,3.0,도곡근린공원,885.8823211064282,254648.0,88.0,-61.0,484.252,0,956.409
2417,11680640,역삼1동,선정릉 디캠프(D.CAMP)앞,선릉로 551,37.50799942,127.04524994,5272,935,814,1531,0.290402124430956,주거지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.1773520485584218,0.1544006069802731,0.290402124430956,-715.0,187.0,278.2888150017223,20,3,선정릉 디캠프(D.CAMP)앞,선릉로 551,37.50799942,127.04524994,36.0,선정릉,278.2888150017223,52.0,-16.0,선정릉역.무형문화재전수회관,170.98999471880998,45.0,-9.0,봉은공원,1116.974768069918,328018.0,46.0,-10.0,1795.025,0,2033.806
2418,11680580,삼성1동,봉은사역 7번 출구,봉은사로 601,37.51393509,127.05982208,13532,1885,2653,5512,0.4073307715045817,주거지구 후보,44052.2044621751,68106.46228580711,46531.80653272913,0.1392994383683121,0.1960537984037836,0.4073307715045817,-683.0,2477.0,48.867540239301896,44,2,봉은사역 7번 출구,봉은사로 601,37.51393509,127.05982208,23.0,봉은사,48.867540239301896,23.0,0.0,봉은사.코엑스북문,91.4196172835886,33.0,-10.0,봉은공원,381.57035456669774,328018.0,46.0,-23.0,2596.569,0,684.387
2419,11680580,삼성1동,"봉은사역 1,2번 출구",봉은사로 601,37.51430893,127.05970001,11026,1808,1977,3379,0.306457464175585,주거지구 후보,44052.2044621751,68106.46228580711,46531.80653272913,0.1639760565935062,0.1793034645383638,0.306457464175585,-648.0,442.0,49.097248209026425,44,3,"봉은사역 1,2번 출구",봉은사로 601,37.51430893,127.05970001,27.0,봉은사,49.097248209026425,23.0,4.0,봉은사.삼성1파출소앞,76.88628413698767,27.0,0.0,봉은공원,373.5283546282544,328018.0,46.0,-19.0,2632.624,0,689.85
2420,11680610,대치2동,학여울역 사거리(LG베스트샵 앞),영동대로 202,37.49689484,127.07013702,12964,1388,1846,5766,0.4447701326751003,주거지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.1070657204566491,0.1423943227398951,0.4447701326751003,-3545.0,2516.0,47.85274275953258,28,2,학여울역 사거리(LG베스트샵 앞),영동대로 202,37.49689484,127.07013702,20.0,학여울,47.85274275953258,20.0,0.0,학여울역,113.79403452734584,21.0,-1.0,대모산도시자연공원,2142.4173330154376,2277252.0,90.0,-70.0,1272.086,0,296.214
2421,11680640,역삼1동, 신논현역 4번출구,봉은사로 110,37.504673,127.02579498,7452,668,1444,3330,0.4468599033816425,주거지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.0896403650026838,0.1937734836285561,0.4468599033816425,-1325.0,838.0,65.3677739534909,64,2, 신논현역 4번출구,봉은사로 110,37.504673,127.02579498,27.0,신논현,65.3677739534909,27.0,0.0,신논현역4번출구,1.8783601293817984,27.0,0.0,도곡근린공원,2330.319334057693,254648.0,88.0,-61.0,1693.88,0,2106.452
2422,11680750,수서동,수서동 성당 맞은편,광평로34길 202,37.48416901,127.09484863,12177,2318,1897,3969,0.3259423503325942,주거지구 후보,25623.445430950753,26558.29152739398,23695.385420314637,0.1903588732857025,0.1557854972489118,0.3259423503325942,-47.0,1109.0,644.8334926931101,32,2,수서동 성당 맞은편,광평로34길 202,37.48416901,127.09484863,37.0,수서,644.8334926931101,29.0,8.0,수서교회.수서동성당앞,79.34627640082874,24.0,13.0,광평근린공원,490.8982427124859,519782.0,69.0,-32.0,58.271,0,321.131
2423,11680740,일원2동(현 개포3동),영희초교 사거리(래미안개포루체하임),개포로110길 50,37.4908371,127.08065033,28836,3170,5289,9142,0.3170342627271466,주거지구 후보,18222.67470047879,16404.544954240766,16417.981814261286,0.1099320294076848,0.1834165626300457,0.3170342627271466,-2306.0,2194.0,313.58422587226244,52,2,영희초교 사거리(래미안개포루체하임),개포로110길 50,37.4908371,127.08065033,26.0,대청,313.58422587226244,31.0,-5.0,영희초등학교,41.94920428707789,26.0,0.0,광평근린공원,1063.9317318598387,519782.0,69.0,-43.0,419.209,0,765.982
2425,11680700,세곡동,세곡동 사거리(대왕초등학교 정류장),헌릉로618길 8,37.46461868,127.10684967,3714,711,632,961,0.2587506731287022,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.1914378029079159,0.1701669359181475,0.2587506731287022,233.0,189.0,1894.925813281008,36,4,세곡동 사거리(대왕초등학교 정류장),헌릉로618길 8,37.46461868,127.10684967,27.0,복정,1894.925813281008,19.0,8.0,대왕초등학교,5.8820199038585725,27.0,0.0,율현공원,1153.7654930573983,157535.0,19.0,8.0,404.382,0,218.409
2426,11680700,세곡동,강남한신휴플러스 6단지,강남구 율현동 333-1,37.46829605,127.10469818,11291,957,1433,4092,0.362412540961828,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.0847577716765565,0.1269152422283234,0.362412540961828,-4559.0,2124.0,1968.5427119670348,20,4,강남한신휴플러스 6단지,강남구 율현동 333-1,37.46829605,127.10469818,42.0,복정,1968.5427119670348,19.0,23.0,한신휴플러스6단지,99.98330113513934,41.0,1.0,율현공원,1061.1463021929246,157535.0,19.0,23.0,412.722,0,456.073
2427,11680670,개포2동,개포고등학교 정문앞,강남구 개포로402,37.48485184,127.0583725,12717,2161,2054,3672,0.2887473460721868,주거지구 후보,33161.69160892613,29830.0458876197,29875.256968433652,0.1699300149406306,0.1615160808366753,0.2887473460721868,-948.0,392.0,225.0426847689185,32,3,개포고등학교 정문앞,강남구 개포로402,37.48485184,127.0583725,23.0,구룡,225.0426847689185,40.0,-17.0,개포고등학교,58.25925090658521,23.0,0.0,도곡근린공원,1324.3094311307905,254648.0,88.0,-65.0,919.716,0,335.7
2430,11680640,역삼1동,강남파이낸스센터앞(역삼역2번출구),테헤란로152,37.50024414,127.03605652,7755,1533,1961,2051,0.2644745325596389,주거지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.197678916827853,0.2528691166989039,0.2644745325596389,-1456.0,-308.0,54.83847827808243,36,3,강남파이낸스센터앞(역삼역2번출구),테헤란로152,37.50024414,127.03605652,43.0,역삼,54.83847827808243,43.0,0.0,역삼역,24.38668330064091,43.0,0.0,도곡근린공원,1358.9685486086526,254648.0,88.0,-45.0,1161.915,0,2183.516
2431,11680600,대치1동,대치역 7번출구,남부순환로155,37.49411774,127.06290436,31274,5184,6478,9021,0.28845047003901,주거지구 후보,27048.917656600548,28649.684428112178,33072.03014121067,0.1657606957856366,0.207136918846326,0.28845047003901,125.0,426.0,85.17955215059632,32,3,대치역 7번출구,남부순환로155,37.49411774,127.06290436,13.0,대치,85.17955215059632,18.0,-5.0,대치역8번출구,65.85021618668395,17.0,-4.0,도곡근린공원,1632.432880717243,254648.0,88.0,-75.0,1113.573,0,469.619
3602,11680730,일원1동, 한국지역난방공사강남지사,양재대로 781,37.49229431,127.09433746,10022,4850,1215,1955,0.4839353422470565,업무/상업지구 후보,15228.157974316004,14695.19305475376,14142.947929582764,0.4839353422470565,0.1212332867691079,0.1950708441428856,2324.0,-1414.0,823.5464595047393,0,0, 한국지역난방공사강남지사,양재대로 781,37.49229431,127.09433746,19.0,수서,823.5464595047393,21.0,-2.0,일원1동주민센터,577.8971443356002,22.0,-3.0,광평근린공원,509.3221797570988,519782.0,69.0,-50.0,67.638,0,320.014
3604,11680580,삼성1동, 삼성중앙역 5번출구,삼성동145-1,37.51296234,127.05386353,13049,3458,2031,4362,0.3342784887730861,주거지구 후보,44052.2044621751,68106.46228580711,46531.80653272913,0.2650011495133726,0.1556441106598206,0.3342784887730861,-1056.0,625.0,51.57642929301604,16,3, 삼성중앙역 5번출구,삼성동145-1,37.51296234,127.05386353,34.0,삼성중앙,51.57642929301604,36.0,-2.0,삼성중앙역.플래티넘아파트,191.00886057648336,35.0,-1.0,봉은공원,177.948048783219,328018.0,46.0,-12.0,2365.428,0,1220.395
3606,11680510,신사동, 신사동주민센터 옆,압구정로 130,37.52422714,127.02285004,11268,2300,2213,3290,0.2919772807951721,주거지구 후보,34711.2626499658,47294.58111371408,44266.38985273598,0.2041178558750443,0.1963968761093361,0.2919772807951721,1276.0,182.0,587.2864302362686,24,3, 신사동주민센터 옆,압구정로 130,37.52422714,127.02285004,17.0,압구정,587.2864302362686,29.0,-12.0,가로수길,37.32738888072816,17.0,0.0,도산근린공원,1075.245566176874,29816.5,30.0,-13.0,1984.672,0,566.049
3609,11680655,도곡1동, 언주초등학교 입구,남부순환로2641,37.48536682,127.03849792,8496,1720,1571,2307,0.2715395480225989,주거지구 후보,39281.57394435705,39291.80882322161,35228.0752125855,0.2024482109227872,0.1849105461393597,0.2715395480225989,324.0,-674.0,380.9211484218494,40,3, 언주초등학교 입구,남부순환로2641,37.48536682,127.03849792,27.0,양재(서초구청),380.9211484218494,33.0,-6.0,양재역,32.00500561943325,27.0,0.0,도곡근린공원,796.8684175480074,254648.0,88.0,-61.0,335.528,0,758.853
3610,11680700,세곡동, 윗반마을 입구,세곡동 97-3,37.46534729,127.1088028,2338,400,470,617,0.2639007698887938,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.1710863986313088,0.2010265183917878,0.2639007698887938,-69.0,-153.0,1704.744163170399,36,4, 윗반마을 입구,세곡동 97-3,37.46534729,127.1088028,29.0,복정,1704.744163170399,19.0,10.0,세곡동사거리,54.267505744263154,29.0,0.0,율현공원,981.0330524007423,157535.0,19.0,10.0,220.721,0,332.041
3611,11680700,세곡동, 방죽마을 입구,율현동 264-5,37.47123337,127.10721588,6183,1713,971,1617,0.277049975739932,업무/상업지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.277049975739932,0.1570435063884845,0.2615235322658903,380.0,-194.0,1722.434165015155,28,4, 방죽마을 입구,율현동 264-5,37.47123337,127.10721588,21.0,복정,1722.434165015155,19.0,2.0,방죽마을입구,66.11478801311597,22.0,-1.0,율현공원,749.3948306607693,157535.0,19.0,2.0,356.558,0,616.878
3612,11680700,세곡동, 은곡마을,세곡동 548(도담공원~행복공원 사이),37.46726227,127.09801483,13082,2706,2393,4148,0.3170768995566427,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.2068491056413392,0.1829231004433572,0.3170768995566427,1210.0,687.0,2148.2378396119357,28,4, 은곡마을,세곡동 548(도담공원~행복공원 사이),37.46726227,127.09801483,32.0,수서,2148.2378396119357,29.0,3.0,은곡마을,45.25076457414035,32.0,0.0,율현공원,1650.651748632196,157535.0,19.0,13.0,176.034,0,129.462
3614,11680600,대치1동, 은마아파트 입구 사거리,삼성로237(정성한줄 대치점 앞),37.49840164,127.06093597,26742,5020,5982,7730,0.2890584099917732,주거지구 후보,27048.917656600548,28649.684428112178,33072.03014121067,0.1877196918704659,0.2236930670854835,0.2890584099917732,1576.0,501.0,484.3137847604151,28,3, 은마아파트 입구 사거리,삼성로237(정성한줄 대치점 앞),37.49840164,127.06093597,24.0,대치,484.3137847604151,18.0,6.0,농협대치지점,55.148352410262525,21.0,3.0,도곡근린공원,1666.512841060523,254648.0,88.0,-64.0,1179.896,0,970.891
3615,11680531,논현2동, 서울 논현동우체국 앞,학동로212,37.51446152,127.0326004,5020,492,1055,1761,0.350796812749004,주거지구 후보,48771.59621426129,62230.2112386115,48357.27645215458,0.09800796812749,0.2101593625498008,0.350796812749004,-910.0,-5.0,87.21643769317132,32,3, 서울 논현동우체국 앞,학동로212,37.51446152,127.0326004,46.0,학동,87.21643769317132,41.0,5.0,서울세관사거리,200.8259917549049,51.0,-5.0,도산근린공원,1155.7399004303038,29816.5,30.0,16.0,2706.831,0,1936.285
3616,11680650,역삼2동, 역삼중학교 앞(체육관 방향),도곡로43길 10,37.49526215,127.04950714,5992,571,1209,1922,0.3207610146862483,주거지구 후보,58832.34507924077,63507.11466898085,51546.29168211355,0.0952937249666221,0.2017690253671562,0.3207610146862483,-496.0,357.0,316.10926862433615,24,3, 역삼중학교 앞(체육관 방향),도곡로43길 10,37.49526215,127.04950714,30.0,한티,316.10926862433615,23.0,7.0,도곡렉슬아파트.강남세브란스병원,148.3025801494316,35.0,-5.0,도곡근린공원,677.2351453471996,254648.0,88.0,-58.0,373.464,0,1030.589
3618,11680700,세곡동, 서울율현초교 삼거리,밤고개로 231,37.47364044,127.10702515,14453,1730,2532,5289,0.3659447865495053,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.1196983325261191,0.1751885421711755,0.3659447865495053,-1275.0,1937.0,1493.9413579676543,44,4, 서울율현초교 삼거리,밤고개로 231,37.47364044,127.10702515,20.0,수서,1493.9413579676543,29.0,-9.0,래미안포레아파트,103.26656309297633,19.0,1.0,율현공원,770.0597005091652,157535.0,19.0,1.0,489.199,0,379.483
3620,11680565,청담동, 청담역 11번 출구,학동로87길 7,37.51925659,127.0515976,1346,82,191,588,0.4368499257057949,주거지구 후보,44485.18132588919,53001.089906737354,42721.22389463064,0.0609212481426448,0.1419019316493313,0.4368499257057949,-1761.0,-588.0,155.02065236544613,32,2, 청담역 11번 출구,학동로87길 7,37.51925659,127.0515976,42.0,청담,155.02065236544613,42.0,0.0,진흥아파트,43.58719549647906,45.0,-3.0,청담근린공원,242.1481953267906,59347.0,68.0,-26.0,3040.304,0,840.168
3621,11680610,대치2동, 휘문고교 사거리,영동대로 319,37.50286484,127.06594086,3268,1023,747,700,0.3130354957160343,업무/상업지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.3130354957160343,0.2285801713586291,0.2141982864137087,355.0,-979.0,708.6609758828857,28,0, 휘문고교 사거리,영동대로 319,37.50286484,127.06594086,37.0,삼성(무역센터),708.6609758828857,18.0,19.0,휘문고.대치2동주민센터,79.50467301585945,38.0,-1.0,봉은공원,1534.6547804389074,328018.0,46.0,-9.0,1838.41,0,340.919
3622,11680610,대치2동, 은마아파트입구 사거리(1),삼성로 312,37.49986649,127.0605011,5195,817,929,1550,0.2983638113570741,주거지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.1572666025024061,0.1788257940327237,0.2983638113570741,-170.0,285.0,646.6480548216396,32,3, 은마아파트입구 사거리(1),삼성로 312,37.49986649,127.0605011,36.0,대치,646.6480548216396,18.0,18.0,대치현대아파트,113.2598108554286,41.0,-5.0,봉은공원,1621.9837445815106,328018.0,46.0,-10.0,1260.848,0,924.156
3623,11680730,일원1동, 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.08650208,6171,819,999,2401,0.3890779452276778,주거지구 후보,15228.157974316004,14695.19305475376,14142.947929582764,0.1327175498298493,0.1618862421001458,0.3890779452276778,-407.0,723.0,668.6767373497405,8,2, 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.08650208,16.0,대청,668.6767373497405,31.0,-15.0,대청초등학교,223.10808765489008,22.0,-6.0,광평근린공원,1004.8331552248512,519782.0,69.0,-53.0,587.365,0,231.014
3624,11680670,개포2동, 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.07305908,4038,335,810,1350,0.3343239227340267,주거지구 후보,33161.69160892613,29830.0458876197,29875.256968433652,0.0829618623080733,0.200594353640416,0.3343239227340267,-850.0,-57.0,136.29620863218736,43,3, 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.07305908,30.0,대모산입구,136.29620863218736,25.0,5.0,개포주공7단지앞,131.08879458349733,32.0,-2.0,대모산도시자연공원,1362.7133832175043,2277252.0,90.0,-60.0,505.804,0,308.92
3627,11680545,압구정동, 압구정나들목,압구정동 507,37.53075027,127.04160309,19801,1864,2793,7424,0.3749305590626736,주거지구 후보,40653.44209463064,53924.654357660744,48026.726367510266,0.0941366597646583,0.1410534821473663,0.3749305590626736,-240.0,1177.0,386.32526150246906,0,2, 압구정나들목,압구정동 507,37.53075027,127.04160309,24.0,압구정로데오,386.32526150246906,25.0,-1.0,한양아파트.압구정로데오역,328.51193259789824,22.0,2.0,도산근린공원,890.1399076383403,29816.5,30.0,-6.0,2910.012,0,93.409
3628,11680640,역삼1동, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,21191,6451,4385,4571,0.304421688452645,업무/상업지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.304421688452645,0.2069274692086263,0.2157047803312727,3461.0,-1337.0,470.43228207177975,8,0, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,28.0,강남,470.43228207177975,18.0,10.0,역삼초등학교,136.57536614251325,27.0,1.0,도곡근린공원,1191.1567420507513,254648.0,88.0,-60.0,1012.689,0,1901.065
3629,11680565,청담동, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,7950,2218,1268,1539,0.2789937106918239,업무/상업지구 후보,44485.18132588919,53001.089906737354,42721.22389463064,0.2789937106918239,0.1594968553459119,0.1935849056603773,1708.0,253.0,659.6319661547286,28,0, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,23.0,청담,659.6319661547286,42.0,-19.0,청담동주민센터,60.577641701123824,23.0,0.0,청담근린공원,441.4734233620912,59347.0,68.0,-45.0,3581.107,0,577.2
3630,11680690,개포4동, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,6940,813,727,2799,0.403314121037464,주거지구 후보,16659.15076863885,15720.087848119014,14737.072746306429,0.1171469740634005,0.1047550432276657,0.403314121037464,-1590.0,723.0,1151.9462172816457,40,2, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,34.0,구룡,1151.9462172816457,40.0,-6.0,우성6차아파트,78.39155449367408,31.0,3.0,도곡근린공원,1752.1762641669095,254648.0,88.0,-54.0,271.777,0,713.471
3634,11680690,개포4동, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,4753,648,674,1406,0.2958131706290763,주거지구 후보,16659.15076863885,15720.087848119014,14737.072746306429,0.1363349463496738,0.1418051756785188,0.2958131706290763,-463.0,179.0,990.2948851676472,28,4, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,29.0,양재시민의숲(매헌),990.2948851676472,18.0,11.0,구룡사거리,26.867088322156228,26.0,3.0,도곡근린공원,1836.3143032819576,254648.0,88.0,-59.0,395.142,0,665.093
3636,11680590,삼성2동, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,10783,1689,2205,3294,0.3054808494853009,주거지구 후보,43883.83807841997,47708.349203659374,38582.2189622435,0.156635444681443,0.2044885467866085,0.3054808494853009,-547.0,337.0,156.72781006518258,12,3, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,45.0,삼성중앙,156.72781006518258,36.0,9.0,삼성중앙역.플래티넘아파트,4.166834381294118,45.0,0.0,봉은공원,373.82346008605754,328018.0,46.0,-1.0,2307.357,0,1426.213
3637,11680700,세곡동, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,5113,665,860,1401,0.2740074320359867,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.1300606297672599,0.168198709172697,0.2740074320359867,-363.0,171.0,2398.4027049176902,12,4, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,31.0,복정,2398.4027049176902,19.0,12.0,서울요양원.강남구립행복요양병원,54.16811490199703,29.0,2.0,율현공원,1710.6139112340677,157535.0,19.0,12.0,234.865,0,199.848
3638,11680565,청담동, 신청담나들목,강변오솔길,37.52796173,127.05162811,8000,1059,1177,2450,0.30625,주거지구 후보,44485.18132588919,53001.089906737354,42721.22389463064,0.132375,0.147125,0.30625,19.0,33.0,967.898813396328,4,4, 신청담나들목,강변오솔길,37.52796173,127.05162811,24.0,청담,967.898813396328,42.0,-18.0,영동대교남단(가상),91.04421557055151,16.0,8.0,청담근린공원,741.4478599495498,59347.0,68.0,-44.0,3848.627,0,111.711
3640,11680730,일원1동, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,14535,3362,2605,3629,0.2496732026143791,주거지구 후보,15228.157974316004,14695.19305475376,14142.947929582764,0.2313037495700034,0.1792225662194702,0.2496732026143791,158.0,-136.0,829.0634448917097,28,0, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,23.0,대청,829.0634448917097,31.0,-8.0,일원주유소.삼성서울병원후문,69.46450101267804,27.0,-4.0,광평근린공원,468.19135799406536,519782.0,69.0,-46.0,71.55,0,514.895
3641,11680730,일원1동, 대청역,강남구 일원로 7,37.49370575,127.0799942,18316,6102,2854,4549,0.3331513430880105,업무/상업지구 후보,15228.157974316004,14695.19305475376,14142.947929582764,0.3331513430880105,0.1558200480454247,0.2483620877920943,760.0,-1717.0,46.01523666178819,32,0, 대청역,강남구 일원로 7,37.49370575,127.0799942,31.0,대청,46.01523666178819,31.0,0.0,대청역,54.98231385787496,24.0,7.0,광평근린공원,1246.1639776523425,519782.0,69.0,-38.0,703.969,0,585.278
3642,11680700,세곡동, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,5358,311,623,2179,0.4066815976110489,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.0580440462859275,0.116274729376633,0.4066815976110489,-4717.0,-1141.0,1493.6372457873142,8,4, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,69.0,일원,1493.6372457873142,45.0,24.0,세곡중학교.세명초등학교,199.48104240677804,54.0,15.0,대모산도시자연공원,1239.159737118082,2277252.0,90.0,-21.0,216.77,0,416.252
3643,11680700,세곡동, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,11456,2050,1860,3723,0.3249825418994413,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.178945530726257,0.1623603351955307,0.3249825418994413,-630.0,698.0,1534.1276174416805,32,4, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,23.0,수서,1534.1276174416805,29.0,-6.0,못골마을,171.73720130077777,24.0,-1.0,율현공원,1045.076074988209,157535.0,19.0,4.0,390.625,0,460.007
3644,11680720,일원본동, 상록수아파트,광평로10길 15,37.48276138,127.08042145,5774,494,1062,1850,0.3204018011776931,주거지구 후보,26030.51044035568,24286.366290218877,20233.524569528046,0.0855559404225839,0.1839279528922757,0.3204018011776931,-1768.0,-1044.0,364.79683251335905,16,3, 상록수아파트,광평로10길 15,37.48276138,127.08042145,57.0,일원,364.79683251335905,45.0,12.0,푸른마을아파트앞,22.093955807808214,57.0,0.0,대모산도시자연공원,349.38624395631376,2277252.0,90.0,-33.0,160.768,0,913.19
3646,11680640,역삼1동, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,7781,817,1385,2930,0.3765582829970441,주거지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.1049993574090733,0.1779976866726642,0.3765582829970441,-759.0,259.0,122.42952472301587,32,2, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,43.0,선정릉,122.42952472301587,52.0,-9.0,선정릉역4번출구.시니어플라자,12.438918439965564,43.0,0.0,봉은공원,1212.247412855468,328018.0,46.0,-3.0,1995.555,0,2147.868
3647,11680670,개포2동, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,5657,2100,764,1636,0.3712214954923104,업무/상업지구 후보,33161.69160892613,29830.0458876197,29875.256968433652,0.3712214954923104,0.1350539155029167,0.2891992222025809,272.0,-822.0,61.64599951375845,28,0, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,29.0,구룡,61.64599951375845,40.0,-11.0,구룡역5번출구,36.79163066406337,29.0,0.0,도곡근린공원,1332.481655350418,254648.0,88.0,-59.0,906.464,0,240.262
